,Chroma_Mean,Chroma_Var,RMS_Mean,RMS_Var,Spectral_Centroid_Mean,Spectral_Centroid_Var,Spectral_Bandwidth_Mean,Spectral_Bandwidth_Var,Rolloff_Mean,Rolloff_Var,Zero_Crossing_Rate_Mean,Zero_Crossing_Rate_Var,Tempo,Tempo_Var,MFCC_1_Mean,MFCC_1_Var,MFCC_2_Mean,MFCC_2_Var,MFCC_3_Mean,MFCC_3_Var,MFCC_4_Mean,MFCC_4_Var,MFCC_5_Mean,MFCC_5_Var,MFCC_6_Mean,MFCC_6_Var,MFCC_7_Mean,MFCC_7_Var,MFCC_8_Mean,MFCC_8_Var,MFCC_9_Mean,MFCC_9_Var,MFCC_10_Mean,MFCC_10_Var,MFCC_11_Mean,MFCC_11_Var,MFCC_12_Mean,MFCC_12_Var,MFCC_13_Mean,MFCC_13_Var,Label
classical.00028_segment_2,0.26976320147514343,0.08238311111927032,0.06195148825645447,0.0006932092946954072,1038.1861442815518,28561.225463270915,1124.189513089321,32689.586894944812,1825.8257730930975,105084.80048870904,0.06655919192285382,0.00030956175079321885,151.99908088235293,23103.72058908007,-247.0126953125,178.69456481933594,-29.28356170654297,16.0155086517334,0.028564028441905975,-0.19301114976406097,-2.9386816024780273,-9.64342212677002,-10.403635025024414,-2.608586549758911,-3.2461814880371094,-2.3198225498199463,-3.2270925045013428,1155.0989990234375,432.9983215332031,121.70622253417969,122.80742645263672,99.11111450195312,63.344078063964844,44.32206726074219,62.53278732299805,32.70462417602539,41.98672866821289,46.717716217041016,31.568227767944336,40.97342300415039,0
classical.00028_segment_3,0.25127679109573364,0.08622229844331741,0.0698256641626358,0.000419279676862061,1638.3172964355306,107828.43204168187,1612.4635972563904,35904.66689607294,3024.5906820983178,388090.16924354126,0.09806069641821345,0.0007342524952587413,151.99908088235293,23103.72058908007,-201.6597900390625,133.04551696777344,-44.26494216918945,29.339902877807617,-18.963279724121094,6.605095386505127,-23.03046226501465,2.811805009841919,-18.86492347717285,7.693052291870117,-13.750016212463379,3.2220001220703125,-8.313077926635742,1036.3863525390625,715.576904296875,200.61822509765625,80.61251831054688,62.81837463378906,54.65806198120117,65.43687438964844,108.46287536621094,69.8951416015625,141.5672149658203,139.22755432128906,106.90735626220703,206.62124633789062,0
classical.00038_segment_1,0.2618950605392456,0.08880643546581268,0.02095923386514187,0.00012208989937789738,1215.0267964172122,77407.55286653948,1273.956118032662,40168.32569032247,2201.982353900812,310850.8253736959,0.07459827254930394,0.0007680456030780222,123.046875,15140.533447265625,-356.7835388183594,155.5272216796875,-41.533775329589844,26.10407829284668,-4.856638431549072,-1.3450244665145874,-13.271286964416504,-9.198615074157715,-9.180456161499023,-4.050342559814453,-10.221070289611816,-2.821699380874634,3.83339786529541,2001.581787109375,615.3477172851562,191.3370361328125,152.5714111328125,106.01248931884766,76.81024169921875,55.12194061279297,66.18590545654297,75.27191162109375,63.176597595214844,60.05022048950195,111.69424438476562,126.75428771972656,0
classical.00038_segment_2,0.293279767036438,0.0860612690448761,0.04288752004504204,0.000773135747294873,1245.8788469723488,116454.39201710002,1306.9980479672977,57164.84617794952,2328.2088914769433,422560.2655427298,0.0711927657337587,0.0007895572758932029,112.34714673913044,12621.881380423707,-270.3495788574219,155.1690673828125,-36.4002799987793,23.188562393188477,-1.730169653892517,-1.9949212074279785,-12.121526718139648,-6.078310966491699,-10.860246658325195,-4.233217716217041,-9.230825424194336,-5.190715312957764,-3.42014741897583,3862.524169921875,515.7584228515625,409.3513488769531,171.0614471435547,230.49789428710938,68.78248596191406,125.29843139648438,62.990726470947266,66.9252700805664,57.02395248413086,64.69325256347656,49.69459915161133,79.5627212524414,0
classical.00038_segment_3,0.3296521306037903,0.08734395354986191,0.06893056631088257,0.001230335095897317,1379.1843371471825,66665.20933612584,1442.7458853096282,35150.206868107576,2602.370033352668,250245.95259855813,0.08142174811484919,0.000657963606816099,135.99917763157896,18495.776316465766,-213.14639282226562,145.27650451660156,-46.69743728637695,35.79193115234375,-10.793142318725586,4.139868259429932,-19.793920516967773,-0.1998147964477539,-11.280617713928223,1.319154977798462,-17.168622970581055,-3.04668927192688,-6.525698661804199,5208.46533203125,307.0574951171875,334.4371337890625,231.2399444580078,89.41841888427734,74.88916015625,78.02093505859375,67.41503143310547,75.55536651611328,48.63494110107422,44.12782287597656,35.059791564941406,64.05142974853516,0
classical.00032_segment_1,0.27592819929122925,0.08059395104646683,0.005817252676934004,2.1264952465571696e-06,772.1152537535917,6144.031278586212,1208.2131956958171,9837.453304279668,1151.0521271389212,40543.78459887792,0.03501690291473318,3.6384499494455775e-05,129.19921875,16692.43812561035,-523.7213745117188,184.4353485107422,6.182953834533691,33.119075775146484,-5.784195899963379,11.282280921936035,-8.055150985717773,6.04929780960083,-5.467453479766846,3.0689167976379395,-10.876368522644043,-4.766728401184082,-8.47361946105957,254.98367309570312,63.2112922668457,56.462772369384766,45.031822204589844,19.128143310546875,35.22564697265625,26.836467742919922,15.758968353271484,20.858858108520508,23.593441009521484,18.670574188232422,23.003829956054688,19.962491989135742,0
classical.00032_segment_2,0.26564064621925354,0.08499626070261002,0.008775514550507069,2.4766844944679178e-05,744.963057148139,11064.905215332548,1155.977321154726,28463.880106453908,1090.5743025848317,60098.89994651331,0.03375258301914153,3.085680424959482e-05,123.046875,15140.533447265625,-502.68231201171875,182.13612365722656,13.438886642456055,27.23497772216797,-1.2202916145324707,4.458530426025391,-8.803423881530762,-4.849091529846191,-6.403347492218018,-6.098854064941406,-9.61417293548584,-7.732517242431641,-9.7764253616333,1184.1082763671875,154.95948791503906,44.16767883300781,33.90678405761719,51.82610321044922,36.26978302001953,61.8363037109375,35.052734375,43.038143157958984,40.91565704345703,48.893089294433594,31.73668670654297,22.275558471679688,0
classical.00032_segment_3,0.3043212294578552,0.08659999072551727,0.009512423537671566,2.817756831063889e-05,863.054886936165,20521.092085550717,1254.7378127312459,31476.22580532995,1381.7721550536544,159344.29274398094,0.04075165857018562,9.568442293947947e-05,129.19921875,16692.43812561035,-474.7784118652344,173.645263671875,6.523803234100342,29.722885131835938,-8.407659530639648,5.912714958190918,-8.810103416442871,0.8989303708076477,-5.231799125671387,-2.1391730308532715,-12.628512382507324,-10.487278938293457,-11.43471622467041,3025.318115234375,177.18414306640625,168.8763885498047,53.65831756591797,77.42758178710938,47.42437744140625,80.4393310546875,38.19167709350586,80.91310119628906,37.13302993774414,48.689395904541016,36.8513298034668,41.50434494018555,0
classical.00041_segment_1,0.2527497112751007,0.07967602461576462,0.021550709381699562,0.0007297464180737734,1203.6044523561425,65899.09629648221,1362.3479726468006,43165.4558696491,2273.351682587732,339595.9316600669,0.06184631489269141,0.0005308262670805912,117.45383522727273,13795.403409595334,-380.8423767089844,130.21383666992188,-25.62177276611328,14.992439270019531,2.549008846282959,-9.763688087463379,-11.000144004821777,-5.11102294921875,-4.289300918579102,-0.8150712847709656,-8.807889938354492,-11.053457260131836,-5.601490497589111,3652.128662109375,449.55047607421875,291.41973876953125,159.28302001953125,92.08208465576172,89.35032653808594,119.60784149169922,65.31578826904297,89.69367980957031,35.256168365478516,40.066917419433594,71.3350830078125,153.49740600585938,0
classical.00041_segment_2,0.2865561544895172,0.08184299618005753,0.028896858915686607,0.0008056429214775562,1379.5576155398585,108216.49584062942,1424.2159101013453,28250.930669262805,2542.3918190799013,367288.7539951312,0.08136736876450117,0.0010186476704917228,123.046875,15140.533447265625,-335.65570068359375,128.4329376220703,-40.70655059814453,24.07294464111328,-5.095569610595703,-7.23502254486084,-22.815120697021484,-13.339777946472168,-12.916876792907715,-2.132030963897705,-8.806585311889648,-0.9261066913604736,6.848688125610352,6725.8896484375,456.0794982910156,481.218017578125,179.18043518066406,229.15110778808594,66.13867950439453,206.9990997314453,76.33039093017578,91.28951263427734,54.36518478393555,92.99597930908203,132.88665771484375,227.37864685058594,0
classical.00041_segment_3,0.2661646008491516,0.0884430930018425,0.01335524208843708,0.00011158295819768682,1406.7294345327516,131252.4316690414,1462.5503483867362,46862.92695833959,2574.4917796548725,340842.3963037274,0.0926703433149652,0.0013665178184680336,123.046875,15140.533447265625,-403.372802734375,134.07778930664062,-45.94198226928711,27.86286735534668,-1.3965486288070679,7.027300834655762,-7.2953057289123535,6.159224510192871,-2.4984676837921143,1.9886958599090576,-9.98997974395752,2.949265718460083,4.1431756019592285,4075.74658203125,653.8936767578125,278.2729187011719,143.99777221679688,95.97366333007812,54.231929779052734,157.40875244140625,121.05261993408203,183.7134246826172,23.859498977661133,52.05344009399414,129.48545837402344,135.46713256835938,0
classical.00034_segment_1,0.3011642098426819,0.08530278503894806,0.05741313844919205,0.001002428587526083,1149.138288709327,50694.65597910687,1410.1502800499843,27524.815290818868,2311.047278313515,279459.04599782865,0.05248626921403712,0.0002727086591486733,129.19921875,16692.43812561035,-264.85028076171875,160.1661834716797,-25.599822998046875,37.377872467041016,-2.8522472381591797,9.322501182556152,-7.734249114990234,1.6459378004074097,-11.223142623901367,-3.9044699668884277,-13.27802848815918,-7.5412797927856445,-14.110353469848633,4981.1123046875,124.91195678710938,290.97784423828125,86.55839538574219,116.77599334716797,52.8921012878418,74.8348159790039,62.39325714111328,99.33501434326172,93.75871276855469,56.68763732910156,56.30787658691406,106.25997161865234,0
classical.00034_segment_2,0.2511715888977051,0.09007658809423447,0.036510732024908066,0.0002788325073197484,1667.358971098694,203031.0142797775,1601.9508421405064,57190.76029209035,3149.643135513341,602194.8524913114,0.09616761528422274,0.0019390654822779606,123.046875,15140.533447265625,-297.5829162597656,119.01112365722656,-43.49814224243164,33.329345703125,-8.957435607910156,7.596769332885742,-10.235738754272461,5.386016845703125,-13.140534400939941,-1.188692331314087,-16.216638565063477,-4.699069023132324,-5.85831880569458,1936.26025390625,1088.0819091796875,167.17745971679688,98.65409851074219,85.830810546875,60.74771499633789,65.0649642944336,97.62602996826172,123.20085906982422,116.34269714355469,152.2205047607422,125.02392578125,94.28684997558594,0
classical.00034_segment_3,0.2566532492637634,0.09040006995201111,0.02268168516457081,0.00012528726074378937,1293.652138900225,123763.44233636587,1390.6826535692542,38559.885618587134,2502.29809400377,364460.8412661905,0.07174109084976799,0.0012727467610664158,123.046875,15140.533447265625,-373.5384216308594,148.63861083984375,-30.820804595947266,40.0182991027832,2.2070212364196777,5.916771411895752,-7.008822917938232,7.601865768432617,0.19084928929805756,6.359977722167969,-12.992490768432617,-11.133891105651855,-10.817846298217773,1664.796875,913.0326538085938,194.8944091796875,57.08570098876953,88.955810546875,37.73783493041992,68.22584533691406,87.64774322509766,150.93222045898438,108.69227600097656,62.945404052734375,211.43161010742188,135.9335174560547,0
classical.00030_segment_1,0.2646929621696472,0.08376499265432358,0.025800686329603195,0.00022930779960006475,1470.3558217059078,104002.74458632381,1507.5857557872398,37424.82523166875,2799.5662113906615,340333.74889931123,0.08123142038863108,0.0010595783755634762,117.45383522727273,13795.403409595334,-312.5003967285156,138.3910369873047,-40.50957107543945,27.379348754882812,-16.2066593170166,-9.015174865722656,-19.51628875732422,-0.8824905157089233,-13.961031913757324,4.707645893096924,-8.65446949005127,-1.1657652854919434,-2.1456334590911865,3360.171142578125,380.7305603027344,175.10501098632812,46.849124908447266,181.7406463623047,53.341766357421875,78.90605163574219,85.50348663330078,96.29413604736328,73.53388214111328,56.49639892578125,78.27314758300781,60.395668029785156,0
classical.00030_segment_2,0.26804691553115845,0.08638740330934525,0.03726700693368912,0.0002815554034896195,1240.636771715572,84827.40528412216,1356.6470171108117,45718.68425757467,2363.0067475710557,292227.2648991398,0.059875063442575406,0.000544332909776951,117.45383522727273,13795.403409595334,-292.2579650878906,153.52432250976562,-37.38483810424805,24.768606185913086,-12.717859268188477,-8.517355918884277,-16.998138427734375,-4.165685653686523,-8.07377815246582,-1.0781946182250977,-12.80418872833252,-9.840993881225586,-5.960690975189209,1618.1341552734375,527.2681884765625,109.58303833007812,35.29197692871094,131.8627166748047,49.24260711669922,84.34800720214844,92.97681427001953,51.02070999145508,86.35382080078125,47.75404357910156,61.55975341796875,57.5709114074707,0
classical.00030_segment_3,0.30176040530204773,0.08919600397348404,0.026017189025878906,0.00022637653455603868,1020.4391204055438,97533.91209322176,1212.8116597294181,47671.06160344019,1894.3723036905453,426912.8911535356,0.049615492676914154,0.0004528505300664501,117.45383522727273,13795.403409595334,-352.53985595703125,170.825439453125,-25.70345115661621,27.065265655517578,-4.417404651641846,-7.375694274902344,-14.712812423706055,-3.937774658203125,-3.4261386394500732,-1.2722357511520386,-13.880220413208008,-10.387956619262695,-10.809383392333984,6143.94677734375,359.36376953125,565.6651000976562,65.8378677368164,263.7021789550781,49.308231353759766,112.2899169921875,36.36092758178711,126.43585205078125,48.22067642211914,46.072513580322266,32.02159881591797,39.42923355102539,0
classical.00037_segment_1,0.3600215017795563,0.08405037969350815,0.0511808805167675,0.0013423701748251915,1303.6082976146217,176987.29883833317,1330.666374157536,45117.252981091064,2458.207486677059,410322.81077826885,0.07647549303944315,0.001499675739109322,103.359375,10683.160400390625,-246.69387817382812,150.96849060058594,-40.278438568115234,28.872852325439453,-1.1311063766479492,-5.44981575012207,-10.658674240112305,-3.964653968811035,-2.2341742515563965,3.080991744995117,-11.020647048950195,-6.741453170776367,-7.285287857055664,3945.448486328125,804.0368041992188,408.7786865234375,128.8157196044922,263.7420349121094,65.46080017089844,120.0086669921875,126.09828186035156,108.95549011230469,52.09452819824219,38.995113372802734,46.79753112792969,78.27200317382812,0
classical.00037_segment_2,0.23597130179405212,0.08740552514791489,0.03699401021003723,0.0005344016244634986,1668.620874135026,119354.03745081466,1550.8462995027437,41359.46500229016,3091.1387715704755,478371.4048936617,0.10658805829466357,0.0018543561842121706,129.19921875,16692.43812561035,-297.6529541015625,119.21836853027344,-47.71010208129883,30.65593147277832,-9.345436096191406,3.064856767654419,-17.650102615356445,-1.941562533378601,-7.935269355773926,4.67294454574585,-13.15544605255127,-9.501002311706543,-5.161820888519287,5372.568359375,702.7434692382812,399.6142578125,100.3661880493164,136.81773376464844,127.61178588867188,99.36778259277344,46.488346099853516,116.53873443603516,101.94574737548828,81.87117004394531,73.91797637939453,68.63270568847656,0
classical.00037_segment_3,0.2595053017139435,0.0838741883635521,0.03619714826345444,0.0007270459900610149,1630.8134359319217,185434.822994242,1515.1242325468706,52150.05956523869,2969.6835121809745,542169.819760296,0.09830993510730858,0.001397448483820821,151.99908088235293,23103.72058908007,-292.2705078125,119.75338745117188,-47.224327087402344,24.08638572692871,-11.69292163848877,-4.077517509460449,-21.919940948486328,-4.545309066772461,-9.089410781860352,3.5319809913635254,-11.811244010925293,-5.081208229064941,-5.12601375579834,7542.98486328125,697.1778564453125,534.6802978515625,75.70574188232422,301.86431884765625,56.6227912902832,270.62518310546875,75.15509033203125,109.48790740966797,153.4158172607422,51.1281623840332,103.2679214477539,193.19461059570312,0
classical.00027_segment_1,0.2561546564102173,0.08122503012418747,0.03524467349052429,0.00027466355822980404,1022.990224154797,14136.033383345575,1327.908322269829,11773.331578411511,1746.8373876160092,71247.83855723593,0.05420035165313225,0.00016862499613209524,117.45383522727273,13795.403409595334,-325.0020446777344,173.64610290527344,-10.759440422058105,32.09064483642578,-8.1851806640625,10.655092239379883,-14.180814743041992,-0.33374902606010437,-18.838045120239258,3.996608018875122,-12.854098320007324,5.669991970062256,-1.8817622661590576,3568.27978515625,103.18795013427734,109.58685302734375,43.82215118408203,74.27464294433594,35.158321380615234,35.332244873046875,38.40694046020508,72.70472717285156,41.2211799621582,58.91877365112305,66.73077392578125,66.34817504882812,0
classical.00027_segment_2,0.19681328535079956,0.08178289234638214,0.03248690068721771,0.00012584470096044242,946.0896552946473,8239.054025961308,1148.9876115731865,14565.187149855357,1456.3639700551043,54483.42401515929,0.06567326167343387,0.0002132721950836102,135.99917763157896,18495.776316465766,-354.14617919921875,180.83584594726562,-11.322867393493652,23.742414474487305,-10.977097511291504,4.211806774139404,-10.295565605163574,2.654899835586548,-9.979962348937988,5.081202983856201,-12.93819808959961,-7.628106594085693,-8.054483413696289,1551.8070068359375,106.05580139160156,107.01254272460938,117.36827850341797,88.5819320678711,118.36722564697266,64.04585266113281,58.7775764465332,66.46714782714844,50.34233474731445,54.65353012084961,85.35401153564453,144.13784790039062,0
classical.00027_segment_3,0.25678837299346924,0.0809762254357338,0.017405908554792404,3.6142911994829774e-05,737.1262931772342,16302.451356909582,1040.5570803798223,11347.360831061329,1167.9139741335557,93207.91673137521,0.04012742894431554,0.00012857448418052966,129.19921875,16692.43812561035,-422.15667724609375,194.05894470214844,2.243859052658081,27.6964168548584,2.5177738666534424,0.8563653230667114,-8.855595588684082,-0.28458356857299805,-5.960653305053711,2.9751293659210205,-6.241518497467041,-0.538963794708252,-4.513344764709473,2602.099365234375,101.03314208984375,514.2876586914062,62.81877136230469,56.580482482910156,58.56125259399414,28.955305099487305,39.66020202636719,40.156349182128906,56.13715362548828,38.33572006225586,26.422216415405273,61.58055114746094,0
classical.00039_segment_1,0.2297775149345398,0.09241124987602234,0.011689329519867897,8.821050869300961e-05,1864.8603289766381,210419.213679838,1898.8676600541423,106078.69771178067,3630.8677584831785,1333305.0881007134,0.13693853320765662,0.0021437684109449936,129.19921875,16692.43812561035,-414.3534240722656,118.87413024902344,-18.643884658813477,12.64957046508789,2.2446296215057373,7.406713485717773,-7.203129768371582,2.22851300239563,-0.9863921403884888,14.994140625,-3.3993866443634033,3.6145217418670654,10.106578826904297,3070.34716796875,571.3505249023438,139.0598602294922,69.33587646484375,187.896728515625,113.95819854736328,108.85755157470703,95.61486053466797,138.9971466064453,164.74258422851562,119.11717224121094,239.8509521484375,122.24299621582031,0
classical.00039_segment_2,0.2952437102794647,0.08873634040355682,0.020898373797535896,0.0004432482528500259,1385.9138367478758,92347.184486359,1537.0197681175257,49872.797232982964,2610.73850556482,494847.4282775805,0.07359565327726218,0.0007238466301824588,135.99917763157896,18495.776316465766,-351.775390625,135.44760131835938,-25.742807388305664,15.108013153076172,-9.003905296325684,0.2794135510921478,-9.212002754211426,-1.298630714416504,-8.118244171142578,2.593689203262329,-1.364936113357544,-2.714637041091919,-6.239537239074707,7894.70556640625,440.2452087402344,429.8536682128906,123.8889389038086,156.77996826171875,61.78937911987305,236.3367919921875,55.71955490112305,148.88523864746094,70.55425262451172,107.21614837646484,72.92009735107422,76.71305084228516,0
classical.00039_segment_3,0.28551337122917175,0.10135229676961899,0.0058107697404921055,1.0721800208557397e-05,1650.7611322642467,110502.48604485481,1770.4505855549332,19185.518680065426,3240.8469923687644,283730.55695420865,0.11569546657482599,0.002174840263077436,129.19921875,16692.43812561035,-484.9669494628906,125.93793487548828,-29.208494186401367,27.08003807067871,-6.257596492767334,22.431934356689453,-7.190720081329346,10.764188766479492,0.8154708743095398,28.844099044799805,-5.986966609954834,1.689655065536499,6.181312561035156,4790.21875,165.30007934570312,157.7526092529297,213.49256896972656,332.2503967285156,100.44824981689453,136.8893585205078,99.39058685302734,47.268306732177734,142.54071044921875,87.81123352050781,74.68611145019531,106.27619934082031,0
classical.00059_segment_1,0.30498865246772766,0.08346885442733765,0.08301714807748795,0.0012431307695806026,1440.7956037954784,92706.42562464581,1570.396601027023,51319.28323842763,2642.014109175609,322486.0799914282,0.08479326783642692,0.0005729653047875253,117.45383522727273,13795.403409595334,-176.7728729248047,145.30470275878906,-35.766632080078125,28.099599838256836,-4.645472526550293,-0.8500546216964722,-9.825212478637695,-7.1544623374938965,-6.541869163513184,-4.806826591491699,-5.207233905792236,-5.353543758392334,-4.353294372558594,4045.758056640625,627.4163208007812,298.9927673339844,59.50112533569336,45.20389938354492,44.82750701904297,35.426971435546875,44.791351318359375,32.76361846923828,28.61207389831543,29.146053314208984,30.63896369934082,28.927215576171875,0
classical.00059_segment_2,0.26988255977630615,0.0822613462805748,0.08321963250637054,0.0009400733979418874,1653.757152886052,94131.8206294399,1662.7954272644924,54270.14198413944,2936.859116698086,266405.3226830198,0.10498386745939675,0.0010105623054495153,117.45383522727273,13795.403409595334,-160.82559204101562,133.5621795654297,-45.512481689453125,20.528839111328125,-5.388089656829834,-3.402031421661377,-8.636659622192383,-4.96400785446167,-7.013294219970703,-5.475295543670654,-3.3627655506134033,-5.364126205444336,-3.345749616622925,3252.8154296875,526.8668212890625,85.85314178466797,49.7459831237793,40.468971252441406,23.284107208251953,25.729869842529297,28.481731414794922,39.89628219604492,33.69853591918945,51.1947021484375,38.00863265991211,41.526363372802734,0
classical.00059_segment_3,0.2747096121311188,0.08242052048444748,0.04101792722940445,0.0004984749830327928,1561.1714713063525,158790.987870196,1724.157856156897,89191.37772067661,2941.8802000253772,659181.031708495,0.0896556880800464,0.0009455061650138981,117.45383522727273,13795.403409595334,-255.7157745361328,135.4552764892578,-23.241262435913086,29.18086814880371,-7.126340389251709,-3.0042922496795654,-10.808666229248047,-10.132277488708496,-9.723313331604004,-6.438019275665283,-4.740174770355225,-5.429183483123779,-2.973843812942505,4880.37548828125,690.8668823242188,502.54144287109375,113.58042907714844,42.50361633300781,57.80601501464844,44.38710403442383,30.057435989379883,68.4532699584961,62.63911437988281,74.91706848144531,84.70890808105469,72.1976089477539,0
classical.00050_segment_1,0.24682419002056122,0.08776258677244186,0.006982450373470783,2.288872201461345e-05,1296.7715617745378,80702.94549852326,1756.834141377968,103138.9467080547,2655.2537816306553,395642.7344612467,0.050825433222157775,0.0002880193080800757,123.046875,15140.533447265625,-489.2083435058594,134.85342407226562,-8.21097469329834,43.53681564331055,8.073603630065918,3.2093703746795654,0.7818538546562195,1.185843825340271,-0.9755338430404663,-3.7153496742248535,-8.81123161315918,2.3391427993774414,5.581839561462402,8064.51025390625,801.62744140625,227.32395935058594,81.88787078857422,44.45256423950195,22.920705795288086,26.152841567993164,21.459781646728516,18.984792709350586,20.020401000976562,30.437278747558594,21.081016540527344,52.54265213012695,0
classical.00050_segment_2,0.314532607793808,0.07984467595815659,0.006090132519602776,1.9169381175743183e-06,1070.4806115159322,14795.369546830554,1540.7940228159698,5676.680589119684,2170.9315749166185,73717.3531378705,0.04459899760730859,0.00013089929153827057,129.19921875,16692.43812561035,-463.24652099609375,158.13340759277344,-9.680108070373535,45.863670349121094,8.48845386505127,5.181899070739746,0.7545086741447449,1.429885983467102,-0.5672165155410767,-3.60685658454895,-11.112159729003906,-3.083587884902954,-2.094984769821167,280.8110046386719,43.47104263305664,31.398717880249023,27.777185440063477,21.420225143432617,17.393299102783203,20.260263442993164,24.387771606445312,26.274715423583984,15.609696388244629,14.333839416503906,22.610557556152344,29.81952476501465,0
classical.00050_segment_3,0.2987813353538513,0.08307043462991714,0.01080585177987814,1.2588489880727138e-05,1143.3062274521556,23537.443728261456,1490.2916217245418,9315.170544437828,2254.1666477849476,109103.32877493325,0.052804614994199535,0.00020632173025220647,123.046875,15140.533447265625,-396.47021484375,161.5332489013672,-20.315563201904297,43.35580825805664,2.160501480102539,3.7570362091064453,-6.006363868713379,-7.462265491485596,-5.893282890319824,-5.494006156921387,-9.049019813537598,-3.2943456172943115,-3.0494308471679688,914.3396606445312,95.81163024902344,53.51405715942383,23.251317977905273,23.681047439575195,20.192914962768555,14.953221321105957,15.57380485534668,24.453266143798828,19.915821075439453,17.596454620361328,11.815526008605957,16.518295288085938,0
classical.00046_segment_1,0.31894609332084656,0.08011674135923386,0.11305045336484909,0.0007607296574860811,2056.790954234762,54822.61855543699,2144.913851623318,33489.350999502894,4076.6200514791185,332325.8867631303,0.11986001848897912,0.0005218011559330684,129.19921875,16692.43812561035,-83.08319091796875,103.77356719970703,-27.960586547851562,20.563465118408203,0.43239322304725647,11.594680786132812,-8.220675468444824,-0.2023407518863678,-6.746247291564941,-7.605663776397705,-2.444422721862793,-3.518737554550171,-6.064991474151611,700.6881103515625,149.068115234375,65.7579345703125,28.306861877441406,32.31924819946289,22.242727279663086,32.82343292236328,29.31975746154785,32.99857711791992,50.03102493286133,32.96247863769531,52.032005310058594,32.93282699584961,0
classical.00046_segment_2,0.34811487793922424,0.07497236132621765,0.1154310554265976,0.00017066604050341994,1740.156539248905,120989.26832470566,1892.9598662452745,63989.23520774904,3354.4833508555685,638282.4268937609,0.10259117604408352,0.00088184288675837,129.19921875,16692.43812561035,-90.74508666992188,129.30621337890625,-28.672813415527344,16.544837951660156,-4.807581424713135,6.7769646644592285,-11.149799346923828,-2.0252203941345215,-6.60177755355835,-0.04511956498026848,-3.7588119506835938,-0.1311575472354889,-2.297349691390991,679.3876342773438,504.5209655761719,57.41999816894531,41.155696868896484,57.57957077026367,37.46102523803711,26.96443748474121,27.06147575378418,21.92867660522461,33.339962005615234,20.88604736328125,36.685142517089844,37.897586822509766,0
classical.00046_segment_3,0.3742317855358124,0.07905518263578415,0.1164361760020256,0.00015892284864094108,1838.5643990958663,28910.168672855085,1856.7730330421941,13071.53944190456,3469.8933258410675,136179.9640426444,0.11163740755510441,0.0002523320893324782,129.19921875,16692.43812561035,-82.16020202636719,122.27503204345703,-37.7722282409668,23.72140121459961,-8.9288330078125,2.366774797439575,-13.471832275390625,-2.6137757301330566,-8.753592491149902,-1.3799247741699219,-7.097126007080078,-0.5975944995880127,-4.393569469451904,239.93386840820312,120.59770202636719,35.04077911376953,20.18729019165039,21.34281349182129,25.942724227905273,19.04374885559082,19.970176696777344,23.677974700927734,23.22508430480957,19.325326919555664,37.47906494140625,30.868741989135742,0
classical.00063_segment_1,0.19721825420856476,0.08344675600528717,0.02145363576710224,9.793377103051171e-05,661.7703702147828,2949.038939869079,1296.7211026568868,45074.729980189186,713.7682284113979,8779.661339801622,0.036204185397331785,4.1070942083973154e-05,99.38401442307692,9877.182322846362,-468.6636047363281,184.421142578125,54.835819244384766,10.05076789855957,7.488976955413818,3.2501375675201416,-4.303494930267334,-6.447789192199707,-9.679445266723633,-12.803582191467285,-11.156944274902344,-5.448147773742676,-2.2521369457244873,1076.1494140625,347.0595397949219,202.8505401611328,100.41407775878906,38.60192108154297,53.073909759521484,40.44583511352539,36.20755386352539,41.025550842285156,28.230356216430664,38.42702865600586,46.905879974365234,39.861019134521484,0
classical.00063_segment_2,0.21214808523654938,0.08249659091234207,0.022784363478422165,0.00023771046835463494,667.9818319590771,2389.425834974148,1267.7827232708828,45544.892800864065,773.8713452544954,17188.521388871293,0.036888458889211134,4.5867516624952616e-05,95.703125,9159.088134765625,-450.7957763671875,186.83921813964844,48.60746383666992,9.80243968963623,7.526125431060791,-0.5369952321052551,-5.489158630371094,-6.795109748840332,-10.711565971374512,-12.575634956359863,-8.062262535095215,-1.4453116655349731,-2.028576612472534,1532.4326171875,240.32069396972656,420.6897888183594,43.4063606262207,32.617183685302734,57.42330551147461,44.79399108886719,61.21904373168945,34.2036247253418,17.65583038330078,50.40379333496094,40.75296401977539,55.14795684814453,0
classical.00063_segment_3,0.2721185088157654,0.08926529437303543,0.016167813912034035,0.0001831387635320425,742.1715324255938,14757.74427703431,1511.7496237908495,108360.97079162348,761.1063025667054,18397.06521551967,0.03486169518561485,4.5865514412521594e-05,95.703125,9159.088134765625,-484.3227844238281,175.85255432128906,64.32601928710938,13.340808868408203,2.1001813411712646,0.22146184742450714,-2.844120979309082,-4.132417678833008,-4.8011040687561035,-4.16222620010376,-3.8877041339874268,-2.662724494934082,-1.3254324197769165,1487.345458984375,595.0706787109375,232.05807495117188,253.87921142578125,57.301883697509766,34.769004821777344,42.186805725097656,29.914958953857422,34.81032943725586,30.815826416015625,36.99784469604492,40.60164260864258,59.773765563964844,0
